"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
1.987035007E2,-5.515331030E-2,-2.374734879E-1,-7.429701090E-1
1.987085430E2,2.678625584E-1,9.655475616E-2,-4.136073589E-1
1.987135852E2,5.618557930E-1,4.107103348E-1,-9.104967117E-3
1.987185851E2,8.682283163E-1,6.856393814E-1,4.185452461E-1
1.987236274E2,1.220947862E0,9.284772873E-1,7.187523842E-1
1.987286697E2,1.471543431E0,1.215822220E0,7.912418842E-1
1.987337119E2,1.589214563E0,1.530755997E0,7.731196880E-1
1.987387542E2,1.669611216E0,1.844594955E0,6.906726360E-1
1.987437964E2,1.738716364E0,2.195723534E0,5.341708660E-1
1.987488579E2,1.729127407E0,2.622435570E0,3.060719967E-1
1.987539001E2,1.712376952E0,3.163044930E0,-1.064229012E-2
1.987589424E2,1.738408208E0,3.769686699E0,-3.636198044E-1
1.987639846E2,1.888186216E0,4.361034393E0,-6.549906731E-1
1.987690269E2,2.240598440E0,4.901188850E0,-9.468960762E-1
1.987740692E2,2.491306782E0,5.375856400E0,-1.148213506E0
1.987791154E2,2.767208099E0,5.718032837E0,-1.227412343E0
1.987841576E2,3.138159513E0,5.989980698E0,-1.217767239E0
1.987891999E2,3.504024982E0,6.155735970E0,-1.135419726E0
1.987942422E2,3.798193932E0,6.205760956E0,-1.025424719E0
1.987992844E2,3.851118088E0,6.128170013E0,-9.040925503E-1
1.988043267E2,3.699283123E0,5.973338127E0,-8.214063048E-1
1.988093615E2,3.465173960E0,5.760647774E0,-6.917618513E-1
1.988144037E2,3.074967861E0,5.605198860E0,-6.524763107E-1
1.988194460E2,2.605780125E0,5.581353188E0,-6.833991408E-1
1.988244883E2,2.273831129E0,5.792000771E0,-7.332359552E-1
1.988295305E2,2.008173704E0,6.119743347E0,-6.813381910E-1
1.988345728E2,1.553252935E0,6.500025749E0,-5.988678932E-1
1.988396434E2,9.330635071E-1,6.880373955E0,-7.052028775E-1
1.988446856E2,3.582343459E-1,7.151007652E0,-8.299124837E-1
1.988497279E2,-3.082343936E-1,7.305074692E0,-9.097225666E-1
1.988547701E2,-1.321606874E0,7.199419022E0,-7.399230003E-1
1.988598124E2,-2.523182154E0,6.786626816E0,-3.326823115E-1
1.988648547E2,-3.630024433E0,6.162773132E0,3.175295591E-1
1.988698917E2,-4.382602215E0,5.461931229E0,1.118782878E0
1.988749339E2,-4.712685585E0,4.707909584E0,2.010486603E0
1.988799762E2,-4.539576530E0,3.764024734E0,2.964126825E0
1.988850185E2,-3.978120327E0,2.744912148E0,4.037400246E0
1.988900607E2,-3.279068708E0,1.662154198E0,5.146870136E0
1.988951030E2,-2.724490166E0,6.230993271E-1,5.998320103E0
1.989001490E2,-2.189285755E0,-3.031883240E-1,6.598482609E0
1.989051913E2,-1.677552342E0,-1.085908890E0,6.991703510E0
1.989102336E2,-1.135743737E0,-1.631894112E0,7.003137112E0
1.989152758E2,-6.562060118E-1,-1.905428886E0,6.541372299E0
1.989203181E2,-3.961855769E-1,-1.908982277E0,5.787061214E0
1.989253604E2,-3.744240105E-1,-1.790938377E0,4.791393280E0
1.989303984E2,-6.674700379E-1,-1.682755470E0,3.696511269E0
1.989354406E2,-1.110375524E0,-1.536247253E0,2.416624069E0
1.989404829E2,-1.488106847E0,-1.355916977E0,1.059362769E0
1.989455251E2,-1.834850073E0,-1.158322334E0,-1.906904578E-1
1.989505674E2,-2.052670717E0,-8.907308578E-1,-1.165453911E0
1.989556097E2,-2.153550625E0,-6.321334839E-1,-1.902466416E0
1.989606568E2,-2.128371000E0,-4.279460907E-1,-2.448345184E0
1.989656990E2,-2.128009558E0,-2.182922363E-1,-2.787183285E0
1.989707413E2,-2.006571531E0,-1.084909439E-1,-2.801937342E0
1.989757835E2,-1.782940030E0,-1.654977798E-1,-2.461350679E0
1.989808258E2,-1.595780611E0,-3.461227417E-1,-1.908605933E0
1.989858681E2,-1.385149956E0,-5.618362427E-1,-1.130243778E0
1.989909086E2,-1.141501427E0,-9.132194519E-1,-3.114017844E-1
1.989959509E2,-9.246367216E-1,-1.244730949E0,4.394965172E-1
1.990009932E2,-7.006707788E-1,-1.618750572E0,1.183810115E0
1.990060354E2,-5.870768428E-1,-2.004276276E0,1.815548420E0
1.990110776E2,-4.761582613E-1,-2.334395409E0,2.299837589E0
1.990161199E2,-3.415361643E-1,-2.714571953E0,2.585199356E0
1.990211384E2,-3.200254142E-1,-3.034732342E0,2.634059668E0
1.990261807E2,-2.681337595E-1,-3.309318066E0,2.573524952E0
1.990312229E2,-2.578010559E-1,-3.634091377E0,2.358239412E0
1.990362652E2,-3.802715540E-1,-3.855830193E0,1.978551030E0
1.990413074E2,-4.034453630E-1,-4.055959702E0,1.448597193E0
1.990463497E2,-4.112367034E-1,-4.267916203E0,8.539413214E-1
1.990513617E2,-4.825406671E-1,-4.400673866E0,2.631847858E-1
1.990564039E2,-4.955384433E-1,-4.516466141E0,-2.690949440E-1
1.990614462E2,-4.474948347E-1,-4.617665291E0,-6.908551455E-1
1.990664884E2,-3.907602429E-1,-4.771268368E0,-1.067064166E0
1.990715307E2,-3.778418899E-1,-4.828796387E0,-1.398479223E0
1.990765730E2,-4.231491685E-1,-4.921861649E0,-1.719356298E0
1.990816780E2,-4.426915348E-1,-4.988145828E0,-1.886762142E0
1.990867203E2,-3.926978707E-1,-4.972712040E0,-1.910276413E0
1.990917626E2,-3.686346114E-1,-4.885253906E0,-1.873753548E0
1.990968050E2,-3.561522961E-1,-4.689983845E0,-1.834530354E0
1.991018473E2,-4.962052703E-1,-4.741091728E0,-1.900568724E0
1.991068896E2,-4.772764444E-1,-4.650707245E0,-1.810856342E0
1.991119230E2,-5.458801985E-1,-4.627195835E0,-1.613070488E0
1.991169653E2,-6.756809354E-1,-4.584355831E0,-1.532040954E0
1.991220076E2,-7.974615097E-1,-4.469623089E0,-1.559904695E0
1.991270500E2,-9.450519085E-1,-4.440999508E0,-1.528805733E0
1.991320923E2,-1.013053894E0,-4.393107414E0,-1.450772524E0
1.991371346E2,-9.870425463E-1,-4.268614292E0,-1.315878510E0
1.991421831E2,-9.293347597E-1,-4.132308483E0,-1.216838717E0
1.991472254E2,-9.116923213E-1,-3.993844986E0,-1.021589041E0
1.991522677E2,-8.740096688E-1,-3.748025417E0,-8.854521513E-1
1.991573100E2,-9.240059257E-1,-3.445224762E0,-9.136655331E-1
1.991623523E2,-9.996225834E-1,-3.188336849E0,-1.022579908E0
1.991673947E2,-1.081832647E0,-2.900755882E0,-1.066034675E0
1.991724315E2,-1.182703257E0,-2.599254608E0,-1.053761721E0
1.991774738E2,-1.309732199E0,-2.271865845E0,-9.786615372E-1
1.991825162E2,-1.391213775E0,-1.906693935E0,-7.879726291E-1
1.991875585E2,-1.446513653E0,-1.499048233E0,-6.681437492E-1
1.991926009E2,-1.482823610E0,-1.149502754E0,-6.284741163E-1
1.991976432E2,-1.550720215E0,-8.771362305E-1,-5.323737860E-1
1.992026840E2,-1.617021918E0,-6.340513229E-1,-3.580055237E-1
1.992077263E2,-1.619436741E0,-3.939838409E-1,-2.222594023E-1
1.992127687E2,-1.587106705E0,-9.241008759E-2,-4.323172569E-2
1.992178110E2,-1.462314129E0,1.748313904E-1,1.959402561E-1
1.992228534E2,-1.264216304E0,3.933916092E-1,3.972353935E-1
1.992278957E2,-1.107852578E0,6.446695328E-1,4.817986488E-1
1.992329383E2,-9.238142967E-1,9.238462448E-1,4.377895594E-1
1.992379806E2,-6.568655968E-1,1.202138901E0,4.257948399E-1
1.992430230E2,-3.378993869E-1,1.498608589E0,4.078763723E-1
1.992480653E2,4.314875603E-2,1.762969017E0,3.337559700E-1
1.992531076E2,3.549177051E-1,2.162862778E0,7.593739033E-2
1.992581499E2,4.826260209E-1,2.475720406E0,-1.959996223E-1
1.992631676E2,6.905118823E-1,2.895489693E0,-4.849647284E-1
1.992682099E2,9.477930069E-1,3.419795990E0,-9.737873077E-1
1.992732522E2,1.171091199E0,3.905124664E0,-1.445667744E0
1.992782946E2,1.317610979E0,4.341991425E0,-1.721526265E0
1.992833369E2,1.308235765E0,4.670815468E0,-1.941349745E0
1.992883792E2,1.183746338E0,4.932494164E0,-2.184719086E0
1.992934231E2,1.024632096E0,5.148696899E0,-2.377407789E0
1.992984654E2,8.277066350E-1,5.245330811E0,-2.476201534E0
1.993035077E2,5.581851006E-1,5.349339485E0,-2.480612278E0
1.993085500E2,7.819956541E-2,5.319503784E0,-2.358668327E0
1.993135924E2,-2.258882523E-1,5.045831680E0,-2.073323965E0
1.993186347E2,-2.427089512E-1,4.750991821E0,-1.573204994E0
1.993236705E2,-7.555800676E-2,4.528126717E0,-9.073801041E-1
1.993287129E2,4.335371852E-1,4.460740089E0,-3.812373877E-1
1.993337552E2,1.275741577E0,4.541373253E0,-5.402159691E-2
1.993387975E2,2.095949650E0,4.769857407E0,2.892231941E-1
1.993438399E2,2.759207010E0,5.024093628E0,5.755416155E-1
1.993488822E2,3.255539417E0,5.309049606E0,6.805719137E-1
1.993539461E2,3.543830872E0,5.670289993E0,7.052129507E-1
1.993589884E2,3.525054455E0,6.038480759E0,7.047901154E-1
1.993640307E2,3.039597988E0,6.203178406E0,6.611289978E-1
1.993690731E2,2.382664919E0,6.116844177E0,6.999392509E-1
1.993741154E2,1.503688097E0,5.746397018E0,8.347045183E-1
1.993791577E2,2.292334437E-1,5.039678574E0,1.191912174E0
1.993842010E2,-8.695186377E-1,4.128771782E0,1.642203808E0
1.993892433E2,-1.599753141E0,3.284318924E0,1.982461333E0
1.993942857E2,-2.108271122E0,2.312471390E0,2.244155884E0
1.993993280E2,-2.573161602E0,1.500396729E0,3.005497932E0
1.994043704E2,-2.863653660E0,5.870056152E-1,3.910954475E0
1.994094126E2,-2.659581661E0,-3.344240189E-1,4.562321663E0
1.994144215E2,-2.503286362E0,-1.295231819E0,5.204090595E0
1.994194639E2,-2.465251923E0,-2.147345543E0,5.925261497E0
1.994245062E2,-2.393548250E0,-2.809988976E0,6.569038868E0
1.994295486E2,-1.824322820E0,-2.936833858E0,6.790920258E0
1.994345909E2,-5.081470013E-1,-2.433003426E0,6.431399345E0
1.994396332E2,7.564299107E-1,-1.806461334E0,5.557178020E0
1.994447138E2,1.628215551E0,-1.129004478E0,4.428524971E0
1.994497561E2,2.369462013E0,-3.095207214E-1,3.270911217E0
1.994547985E2,2.978905678E0,4.534721375E-1,2.300079823E0
1.994598408E2,3.620715857E0,1.117181778E0,1.358136773E0
1.994648832E2,4.042581558E0,1.739373207E0,2.893584967E-1
1.994699255E2,4.281401634E0,2.215096474E0,-7.510231733E-1
1.994749545E2,4.289758682E0,2.609322548E0,-1.552099943E0
1.994799969E2,4.015508652E0,2.812245369E0,-1.993905783E0
1.994850392E2,3.463355780E0,2.692581177E0,-2.110887051E0
1.994900815E2,2.661736488E0,2.293776512E0,-1.876559019E0
1.994951238E2,1.729577184E0,1.721401215E0,-1.462412357E0
1.995001662E2,8.719232678E-1,1.064101219E0,-9.436297417E-1
1.995051963E2,1.527222991E-1,4.582500458E-1,-2.710508704E-1
1.995102386E2,-3.186119199E-1,-1.346035004E-1,3.076831102E-1
1.995152810E2,-5.614309311E-1,-6.428413391E-1,8.441034555E-1
1.995203233E2,-7.599589229E-1,-1.104969025E0,1.324726820E0
1.995253657E2,-1.045921803E0,-1.578566551E0,1.659597754E0
1.995304080E2,-1.374107480E0,-2.054110050E0,1.868693233E0
1.995355118E2,-1.763718128E0,-2.555523396E0,2.052688122E0
1.995405542E2,-2.119698524E0,-2.960749149E0,2.173609734E0
1.995455965E2,-2.322363853E0,-3.289097309E0,2.152806997E0
1.995506388E2,-2.508471489E0,-3.569437504E0,1.959832907E0
1.995556812E2,-2.692427874E0,-3.849675179E0,1.685706377E0
1.995607235E2,-2.795483589E0,-4.122644901E0,1.342590213E0
1.995657063E2,-2.832290173E0,-4.292655468E0,1.081308246E0
1.995707486E2,-2.850497723E0,-4.448379517E0,7.749297619E-1
1.995757909E2,-2.713599920E0,-4.546808720E0,3.614760637E-1
1.995808333E2,-2.512607574E0,-4.621404648E0,-2.147170305E-1
1.995858756E2,-2.297729969E0,-4.705533981E0,-7.990785837E-1
1.995909179E2,-2.100025892E0,-4.758437634E0,-1.191160679E0
1.995959599E2,-2.020122766E0,-4.770560741E0,-1.388935924E0
1.996010022E2,-2.003015995E0,-4.732324123E0,-1.584429264E0
1.996060444E2,-2.000919819E0,-4.746586323E0,-1.775799036E0
1.996110867E2,-1.968636036E0,-4.846697330E0,-1.906128407E0
1.996161289E2,-1.841395378E0,-4.929609776E0,-2.016702652E0
1.996211712E2,-1.626369119E0,-4.976189137E0,-1.925880909E0
1.996262345E2,-1.395305395E0,-5.086847782E0,-2.103722095E0
1.996312768E2,-9.416776896E-1,-5.031959057E0,-2.085027218E0
1.996363190E2,-6.772767901E-1,-4.976843834E0,-1.924795151E0
1.996413613E2,-4.652698636E-1,-4.919179916E0,-1.735184193E0
1.996464035E2,-2.119266987E-1,-4.758546352E0,-1.695274234E0
1.996514458E2,-1.062561125E-1,-4.636237621E0,-1.749773383E0
1.996564640E2,-7.208044827E-2,-4.475663185E0,-1.737960219E0
1.996615063E2,-6.381821632E-2,-4.327162743E0,-1.647602439E0
1.996665485E2,-1.608628482E-1,-4.147678375E0,-1.667557955E0
1.996715908E2,-2.296139449E-1,-3.884627819E0,-1.699410796E0
1.996766331E2,-2.990159690E-1,-3.631390095E0,-1.654816747E0
1.996816754E2,-3.623418212E-1,-3.378440380E0,-1.547816992E0
1.996867418E2,-4.604628086E-1,-3.106608868E0,-1.311686277E0
1.996917840E2,-5.171261430E-1,-2.804076672E0,-1.063062191E0
1.996968263E2,-5.132889152E-1,-2.504395485E0,-8.712558150E-1
1.997018686E2,-4.203564227E-1,-2.205205917E0,-7.958478332E-1
1.997069108E2,-2.238532603E-1,-1.892196178E0,-5.517807007E-1
1.997119531E2,-5.135163665E-3,-1.558297157E0,-2.344498634E-1
1.997169881E2,2.001600862E-1,-1.191704750E0,3.476107121E-2
1.997220303E2,2.869253755E-1,-8.355760574E-1,3.183953762E-1
1.997270725E2,3.844282627E-1,-4.684143066E-1,4.516183138E-1
1.997321148E2,5.192029476E-1,-1.404314041E-1,3.194788694E-1
1.997371571E2,6.505527496E-1,1.341371536E-1,1.635396481E-1
1.997421994E2,7.067565322E-1,4.056549072E-1,5.290281773E-2
1.997472276E2,6.448439360E-1,7.148551941E-1,-1.061283350E-1
1.997522698E2,6.200413108E-1,1.066476822E0,-3.062145710E-1
1.997573121E2,6.611806154E-1,1.479681015E0,-5.596965551E-1
1.997623544E2,8.042412996E-1,1.916219711E0,-8.480396867E-1
1.997673966E2,9.726648927E-1,2.414413452E0,-1.068744302E0
1.997724389E2,1.145278215E0,2.979055405E0,-1.265546203E0
1.997774785E2,1.327085853E0,3.514457703E0,-1.475000620E0
1.997825208E2,1.561464310E0,4.087702751E0,-1.728645086E0
1.997875630E2,1.796294093E0,4.638902664E0,-1.906746149E0
1.997926053E2,2.156456709E0,5.148846626E0,-1.934692264E0
1.997976475E2,2.532476187E0,5.514616013E0,-1.876832962E0
1.998026898E2,2.728191376E0,5.705201149E0,-1.735089779E0
1.998077334E2,2.659783125E0,5.699190140E0,-1.585435152E0
1.998127757E2,2.633665800E0,5.587685585E0,-1.561421633E0
1.998178179E2,2.608924389E0,5.389895439E0,-1.456600428E0
1.998228601E2,2.580549240E0,5.122558594E0,-1.260605812E0
1.998279024E2,2.608161688E0,4.843050957E0,-1.137530923E0
1.998329447E2,2.696623325E0,4.663802147E0,-1.173036695E0
1.998380086E2,2.923028708E0,4.615805626E0,-1.378876925E0
1.998430509E2,3.170814991E0,4.706211090E0,-1.693521976E0
1.998480931E2,3.328617096E0,4.973265648E0,-2.038915634E0
1.998531354E2,3.203292370E0,5.273399353E0,-2.363810062E0
1.998581776E2,2.652459145E0,5.530310631E0,-2.543821335E0
1.998632199E2,2.232249260E0,6.177533150E0,-3.042207718E0
1.998682621E2,1.353208303E0,6.308185577E0,-3.620047331E0
1.998733044E2,3.069940209E-1,6.557250023E0,-3.890117407E0
1.998783466E2,-9.293403625E-1,6.651987076E0,-3.820435047E0
1.998833889E2,-2.177711248E0,6.551944733E0,-3.169616461E0
1.998884311E2,-3.459165096E0,6.195125580E0,-2.444715500E0
1.998934734E2,-4.373052597E0,5.727793694E0,-1.977732182E0
1.998985154E2,-4.781751156E0,5.142913818E0,-1.241319418E0
1.999035576E2,-4.766556740E0,4.447855949E0,-2.974134088E-1
1.999085999E2,-3.842630863E0,4.149933815E0,7.954303026E-1
1.999136422E2,-2.701089144E0,3.581149101E0,1.803801894E0
1.999186844E2,-1.929894805E0,2.366063118E0,3.079363823E0
1.999237267E2,-1.420671582E0,1.189307213E0,4.532059669E0
1.999287754E2,-1.139958262E0,1.220264435E-1,5.899827003E0
1.999338176E2,-9.803729653E-1,-8.677902222E-1,7.158129692E0
1.999388598E2,-1.263712287E0,-1.869533539E0,8.042343140E0
1.999439021E2,-1.754304051E0,-2.687698364E0,8.588679314E0
1.999489444E2,-1.760394573E0,-3.351519108E0,8.587434769E0
1.999539867E2,-1.994942665E0,-3.923229694E0,7.249976635E0
1.999590274E2,-3.553071499E0,-3.577676296E0,6.423895836E0
1.999640696E2,-4.893558979E0,-2.977008343E0,7.355120659E0
1.999691119E2,-3.994228840E0,-3.518537045E0,7.090890884E0
1.999741541E2,-3.707487345E0,-3.448221684E0,4.360474110E0
1.999791964E2,-4.038254738E0,-2.514671803E0,2.233992577E0
1.999842387E2,-3.445695877E0,-1.608576775E0,1.754679203E0
1.999892789E2,-2.862399340E0,-1.048023224E0,1.647733212E0
1.999943211E2,-2.355220079E0,-6.099243164E-1,9.502093792E-1
1.999993634E2,-1.585718155E0,-1.024694443E-1,1.020457745E-1
2.000044057E2,-8.978967667E-1,2.877664566E-1,-3.969365358E-1
2.000094479E2,-2.310952246E-1,5.035800934E-1,-6.238673925E-1
2.000144901E2,3.916441202E-1,5.929908752E-1,-5.786194801E-1
2.000195104E2,1.033617496E0,6.302852631E-1,-5.242595673E-1
2.000245526E2,1.638081431E0,5.987529755E-1,-4.772721529E-1
2.000295948E2,2.095880032E0,4.912166595E-1,-3.724595308E-1
2.000346371E2,2.390646696E0,2.814121246E-1,-2.312214375E-1
2.000396794E2,2.551827192E0,-6.169986725E-2,-1.561042070E-1
2.000447217E2,2.500497103E0,-4.663467407E-1,-7.685899734E-2
2.000497620E2,2.279661179E0,-8.559904099E-1,-6.485676765E-2
2.000548043E2,1.891272426E0,-1.297650337E0,-1.392353773E-1
2.000598465E2,1.490123510E0,-1.738783836E0,-1.892056465E-1
2.000648888E2,1.109292984E0,-2.126781940E0,-1.860325336E-1
2.000699310E2,8.465197086E-1,-2.485701561E0,-2.826541662E-1
2.000749733E2,6.605881453E-1,-2.760611534E0,-4.117182493E-1
2.000800394E2,5.489453077E-1,-3.018623352E0,-5.061358213E-1
2.000850816E2,4.084900618E-1,-3.243008614E0,-5.444762707E-1
2.000901238E2,2.702711523E-1,-3.527091503E0,-6.106815338E-1
2.000951661E2,2.441619188E-1,-3.717607498E0,-7.864233255E-1
2.001002084E2,2.128486186E-1,-3.888787270E0,-9.737379551E-1
2.001052507E2,1.381081045E-1,-4.071732998E0,-1.069837570E0
2.001102957E2,9.425377846E-2,-4.206604481E0,-1.170585513E0
2.001153380E2,1.897826791E-2,-4.401052475E0,-1.261966944E0
2.001203803E2,-6.503298879E-3,-4.554476261E0,-1.310710430E0
2.001254226E2,6.365872920E-2,-4.616714478E0,-1.338199854E0
2.001304649E2,1.795122027E-1,-4.678732872E0,-1.337531328E0
2.001355072E2,1.664285213E-1,-4.805071831E0,-1.378381729E0
2.001405483E2,1.038222238E-1,-4.849733353E0,-1.450969815E0
2.001455906E2,-2.520006895E-2,-4.870239735E0,-1.564837337E0
2.001506329E2,-1.536626816E-1,-4.914407253E0,-1.701102257E0
2.001556751E2,-3.346602917E-1,-4.931938171E0,-1.797671795E0
2.001607175E2,-4.890398085E-1,-4.891669273E0,-1.783217907E0
2.001657598E2,-6.504091024E-1,-4.855896473E0,-1.619490266E0
2.001707997E2,-7.016551495E-1,-4.867712975E0,-1.440487266E0
2.001758420E2,-7.411367297E-1,-4.771653175E0,-1.245728612E0
2.001808843E2,-9.102009535E-1,-4.544078350E0,-9.723526239E-1
2.001859266E2,-9.214337468E-1,-4.285783291E0,-7.824888229E-1
2.001909689E2,-8.012057543E-1,-4.080543041E0,-7.358516455E-1
2.001960112E2,-7.456892133E-1,-3.770421982E0,-6.239634752E-1
2.002010540E2,-6.224790812E-1,-3.343708515E0,-4.798374176E-1
2.002060963E2,-3.381728232E-1,-2.932201385E0,-4.228880405E-1
2.002111386E2,-5.299893618E-1,-2.806153774E0,-5.395452976E-1
2.002161809E2,-6.374813318E-1,-2.453160763E0,-6.408373117E-1
2.002212232E2,-6.868333220E-1,-2.107920170E0,-7.748363018E-1
2.002262655E2,-9.181002378E-1,-1.878087521E0,-8.386732340E-1
2.002313123E2,-1.025299668E0,-1.629510403E0,-8.589212894E-1
2.002363546E2,-1.080879927E0,-1.225873947E0,-7.972368002E-1
2.002413969E2,-9.700143933E-1,-8.661203384E-1,-6.697711945E-1
2.002464393E2,-7.836749554E-1,-4.976463318E-1,-4.307924509E-1
2.002514815E2,-4.523465633E-1,-1.014080048E-1,-1.303207874E-1
2.002565238E2,-3.329518437E-2,4.036512375E-1,6.993842125E-2
2.002615394E2,1.000706479E-1,8.235425949E-1,1.727392673E-1
2.002665817E2,2.019440681E-1,1.218144417E0,3.674075603E-1
2.002716239E2,5.769625902E-1,1.716797829E0,4.141764641E-1
2.002766663E2,7.251701951E-1,2.116117477E0,3.008675575E-1
2.002817086E2,6.611229181E-1,2.512055397E0,1.874775887E-1
2.002867509E2,6.577133536E-1,2.974053383E0,1.049077511E-1
2.002917911E2,6.169337034E-1,3.418305397E0,-2.124576569E-1
2.002968334E2,5.814900398E-1,3.878525734E0,-5.761288404E-1
2.003018757E2,4.195919335E-1,4.213661194E0,-8.669394255E-1
2.003069181E2,3.825828433E-1,4.651230812E0,-9.991537333E-1
2.003119604E2,2.592369914E-1,4.994967461E0,-1.157398343E0
2.003170026E2,1.685912311E-1,5.302474022E0,-1.358702898E0
2.003220039E2,1.199187487E-1,5.506797791E0,-1.437889814E0
2.003270462E2,1.660160907E-2,5.638927460E0,-1.281569958E0
2.003320885E2,-7.507517189E-2,5.660547256E0,-1.011433363E0
2.003371309E2,-7.646213472E-2,5.528549194E0,-6.003509760E-1
2.003421732E2,9.558185004E-3,5.290795326E0,-2.020597458E-3
2.003472155E2,3.316532075E-1,5.126733780E0,6.716992855E-1
2.003523236E2,9.310546517E-1,5.134351730E0,1.167474985E0
2.003573659E2,1.421199203E0,5.144017220E0,1.390239000E0
2.003624082E2,1.989869595E0,5.277990341E0,1.434943080E0
2.003674506E2,2.470698833E0,5.634563446E0,1.390869975E0
2.003724929E2,2.465036869E0,5.857256889E0,1.289954782E0
2.003775351E2,2.349931479E0,6.121133804E0,1.073240399E0
2.003825774E2,2.152576447E0,6.249244690E0,9.406119585E-1
2.003876197E2,1.835147262E0,6.083929062E0,9.293971062E-1
2.003926620E2,9.974173307E-1,5.608844757E0,1.022235870E0
2.003977043E2,-1.172158569E-1,4.838750839E0,1.398216844E0
2.004027466E2,-9.854705334E-1,3.951081276E0,1.999391675E0
2.004077889E2,-1.500745058E0,2.967431068E0,2.706368208E0
2.004128323E2,-1.685565948E0,1.978636742E0,3.429310322E0
2.004178746E2,-1.511774302E0,1.025116920E0,4.282233238E0
2.004229169E2,-1.144741178E0,1.183881760E-1,5.341515541E0
2.004279592E2,-8.125267029E-1,-5.986080170E-1,6.287129402E0
2.004330015E2,-3.770436645E-1,-1.112155914E0,6.911055565E0
2.004380438E2,2.810221314E-1,-1.363003731E0,7.052722931E0
2.004430867E2,1.056151986E0,-1.291866302E0,6.783301830E0
2.004481289E2,1.771503806E0,-9.564981461E-1,6.155657291E0
2.004531712E2,2.384227037E0,-5.651884079E-1,5.178961754E0
2.004582136E2,2.894802809E0,-4.356288910E-2,4.072416782E0
2.004632559E2,3.438397408E0,5.631084442E-1,2.925142765E0
2.004682982E2,3.884507179E0,1.123523712E0,1.780263186E0
2.004733332E2,4.191036701E0,1.688363075E0,6.113419533E-1
2.004783755E2,4.346750259E0,2.159844398E0,-3.709639311E-1
2.004834177E2,4.306938648E0,2.464167595E0,-1.080431104E0
2.004884601E2,4.062331676E0,2.613618851E0,-1.604697466E0
2.004935024E2,3.627138376E0,2.656328201E0,-1.818012357E0
2.004985447E2,2.972435236E0,2.460748672E0,-1.660435200E0
2.005035681E2,2.209714890E0,2.082054138E0,-1.155121326E0
2.005086104E2,1.331043005E0,1.604091644E0,-6.459852457E-1
2.005136526E2,6.587318182E-1,1.120151520E0,-1.390231848E-1
2.005186950E2,1.443592012E-1,6.181240082E-1,4.626922607E-1
2.005237373E2,-2.196227610E-1,1.887903214E-1,1.028569460E0
2.005287796E2,-3.734686077E-1,-2.422704697E-1,1.610005498E0
2.005338217E2,-4.560552239E-1,-7.087821960E-1,2.182138681E0
2.005388639E2,-5.224876404E-1,-1.162994385E0,2.671712160E0
2.005439062E2,-5.291848183E-1,-1.559632301E0,2.888329268E0
